id,batch,name,screen_name,profile_url,profile_image,description,location,url,time_zone,followers_count,following_count,statuses_count,verified,created_at
278009484,1,raven + crow studio,RavenAndCrow,https://twitter.com/RavenAndCrow,https://pbs.twimg.com/profile_images/460851356568268800/j-eB65HU_normal.jpeg,"raven + crow studio is a brooklyn-born, los-angeles-based graphic design studio that specializes in not being jerks. 
also, making the world a prettier place.","los angeles, ca",http://t.co/2tiMKOPVd2,Quito,441,757,6971,0,2011-04-06 12:33:09+00:00
106757305,1,Logistics Cluster,logcluster,https://twitter.com/logcluster,https://pbs.twimg.com/profile_images/378800000645645174/b2b160b4be22c54ef494df1f44530f57_normal.png,"The Logistics Cluster, led by @WFP, provides logistics coordination for all humanitarian actors responding to an emergency.","Rome, Italy",http://t.co/memRJRqSk0,Rome,894,504,1183,0,2010-01-20 16:09:17+00:00
58469461,1,MapAction,mapaction,https://twitter.com/mapaction,https://pbs.twimg.com/profile_images/459294157668773888/BU_kL0a2_normal.jpeg,International disaster mapping charity that maps priority needs in a humanitarian emergency so relief aid is targeted to help those in greatest need.,"UK, Germany, Trinidad, Guyana",http://t.co/GqiALGUcGd,London,4213,580,1806,0,2009-07-20 13:12:33+00:00
27008927,1,Eva Modvig,EvaModvig,https://twitter.com/EvaModvig,https://pbs.twimg.com/profile_images/1704397392/EvaM_normal.jpg,"Thinking about humanitarian affairs, #commisaid & #smem.  Communications & reporting for @UNOCHA in Myanmar.Tweets are my own",,,Tokyo,578,1189,244,0,2009-03-27 14:03:04+00:00
21120253,1,Ben Parker,BenParker140,https://twitter.com/BenParker140,https://pbs.twimg.com/profile_images/2196435714/avatar_normal.JPEG,"Consultant. Former @UNSomalia in Mogadishu. Ex @irinnews, @OCHA_Syria. Tweets my own.",,,Nairobi,4252,3348,6264,0,2009-02-17 19:26:04+00:00
1243054812,1,UNICEF Innovation,UNICEFinnovate,https://twitter.com/UNICEFinnovate,https://pbs.twimg.com/profile_images/378800000330216632/6669e95ab88f360c57ffdb61d2064f12_normal.jpeg,"UNICEF’s Tech Innovation initiatives, resources, media coverage, development and stories from the UNICEF Innovation. #uinnovate","New York, NY",http://t.co/EE0PSXlyH5,Eastern Time (US & Canada),2114,192,657,0,2013-03-05 07:02:01+00:00
537635618,1,Mark Slezak,mzslezak,https://twitter.com/mzslezak,https://pbs.twimg.com/profile_images/2677572413/b34cc30627be8c83fc1d6cfbb572c9dd_normal.jpeg,,,,,10,116,3,0,2012-03-26 22:55:59+00:00
263176702,1,IATI,IATI_aid,https://twitter.com/IATI_aid,https://pbs.twimg.com/profile_images/1266838498/IATI_logo_Twitter_smll_normal.png,"The International Aid Transparency Initiative aims to make information about aid and development spending easier to access, use and understand #IATI",,http://t.co/V6Qh28P7fp,London,2968,1205,1324,0,2011-03-09 15:00:03+00:00
1946493157,1,Za'atari Camp,ZaatariCamp,https://twitter.com/ZaatariCamp,https://pbs.twimg.com/profile_images/378800000654706502/00eef9b2628c1bc204347228820dbff7_normal.png,"Vast, dusty and unpredictable, this remarkable stretch of desert is home to thousands of Syrian refugees. Tweets by UNHCR. Follow for photos, stories and news.","Mafraq Governorate, Jordan",,Athens,6953,114,536,0,2013-10-08 10:17:31+00:00
362585949,1,Opendata.ch,OpendataCH,https://twitter.com/OpendataCH,https://pbs.twimg.com/profile_images/2275597832/rkcs2zdz9h3c8jfw7lbo_normal.png,"Association facilitating Open (Gov) Data in Switzerland by bringing together public servants, ideators, designers & developers - join us! @okfn's Swiss chapter",Switzerland,http://t.co/Y9qlOVPjxH,Bern,2084,1191,1530,0,2011-08-26 17:00:43+00:00
153350471,1,Open Data Paris,opendataParis,https://twitter.com/opendataParis,https://pbs.twimg.com/profile_images/2042585364/avatar_paris_data3_normal.jpg,Canal d'infos et d'échanges sur la politique #OpenData de la Ville de @Paris...,Paris,http://t.co/OTf9NmeOX7,,4299,103,545,0,2010-06-08 09:30:48+00:00
94381654,1,Opendata Hackday,opendatahack,https://twitter.com/opendatahack,https://pbs.twimg.com/profile_images/1638541534/logo_normal.jpg,Hackday on opendata & opengovernment am 3. Dezember 2011,"Berlin, Germany",http://t.co/3CIHRrAqrC,Berlin,560,281,28,0,2009-12-03 18:12:29+00:00
12641582,1,REFUNITE,refunite,https://twitter.com/refunite,https://pbs.twimg.com/profile_images/466843780620894208/47LtbfC1_normal.jpeg,REFUNITE is an online and mobile tracing tool helping refugees reconnect with family they have lost contact with during escape.,m.refunite.org,http://t.co/Ef8eWT5mtf,Copenhagen,61462,1754,2582,0,2008-01-24 14:51:12+00:00
2196152420,1,Javier Teran,OCHASTATS,https://twitter.com/OCHASTATS,https://pbs.twimg.com/profile_images/378800000743256160/9fa1d580cf4c4bf4701ff2450695883b_normal.png,Statistician,New York,,,3,71,0,0,2013-11-15 15:18:25+00:00
1672632270,1,WorldPopProject,WorldPopProject,https://twitter.com/WorldPopProject,https://pbs.twimg.com/profile_images/378800000301310123/e28e3bced8b5dd54966f9326c6fda798_normal.jpeg,,,,,128,78,23,0,2013-08-15 08:48:23+00:00
14438300,1,luishernando,luishernando,https://twitter.com/luishernando,https://pbs.twimg.com/profile_images/461275487306665985/KDivgN9c_normal.jpeg,Working here- United Nations Office For Coordination Of Humanitarian Affairs OCHA Colombia.tweets are mine,Bogotá,http://t.co/6wiLJoVzr0,Bogota,1562,1337,6893,0,2008-04-18 22:38:38+00:00
16143105,1,Open Knowledge,OKFN,https://twitter.com/OKFN,https://pbs.twimg.com/profile_images/456839051727757312/M54iFKFB_normal.png,See how data can change the world,Global,http://t.co/d3HbywcrZi,Greenland,19043,949,5468,0,2008-09-05 12:34:52+00:00
300866884,1,CKAN,CKANproject,https://twitter.com/CKANproject,https://pbs.twimg.com/profile_images/3196054361/088d759d8cc8bcd16fc6869e8227f248_normal.png,"The #opensource #opendata platform. Powering http://t.co/GdXNmN65Sf, http://t.co/SFdQI1rKHL & portals around the world: http://t.co/YEGynxgDgM. An @OKFN project",Everywhere soon,http://t.co/utr04rcgEM,London,4910,287,974,0,2011-05-18 13:58:30+00:00
236873973,1,The Sphere Project,SpherePro,https://twitter.com/SpherePro,https://pbs.twimg.com/profile_images/2325065739/65qhehsilp534zfsdtzp_normal.jpeg,Humanitarian Charter and Minimum Standards in Humanitarian Response,"Geneva, Switzerland",http://t.co/GkRb7EJvpw,Bern,2086,411,239,0,2011-01-11 15:27:01+00:00
10313032,1,HeatherLeson,HeatherLeson,https://twitter.com/HeatherLeson,https://pbs.twimg.com/profile_images/461224631274180609/-QOl5EyL_normal.jpeg,"Idea hacker, community builder. I'm obsessed with bridges, visit Gehry cities and am a serial volunteer.  Imagine this world if we all lent a digital hand.",Toronto,http://t.co/0FNOPiTzrG,Eastern Time (US & Canada),4917,5329,19443,0,2007-11-16 19:27:35+00:00
151392610,1,GHA,gha_org,https://twitter.com/gha_org,https://pbs.twimg.com/profile_images/1057933501/org_normal.png,Tracking the provision of finance in response to humanitarian need.,"Bristol, UK",http://t.co/QW8yjbsrAN,Amsterdam,1502,1443,1166,0,2010-06-03 09:05:27+00:00
239783773,1,ELRHA,ELRHA,https://twitter.com/ELRHA,https://pbs.twimg.com/profile_images/378800000058775649/59ed5a1cfa4080f353a41de54bd5d60d_normal.jpeg,We bring academics & aid workers together in partnership to improve research & training in the humanitarian sector.,UK,http://t.co/d9qR2j1G3o,London,1400,794,1069,0,2011-01-18 12:24:59+00:00
862144405,1,Humanitarian Toolbox,HTbox,https://twitter.com/HTbox,https://pbs.twimg.com/profile_images/378800000210718633/4a028ce30e9238501be08f97ddbfd9f8_normal.png,Connecting your generosity and skills to the needs of response orgs to build & maintain rapidly deployable open source solutions and tools for disaster response,,http://t.co/wk3YrVzJAP,Arizona,308,72,57,0,2012-10-04 22:34:47+00:00
20577000,1,Jacobo Quintanilla,jqg,https://twitter.com/jqg,https://pbs.twimg.com/profile_images/344513261568924205/44a05c694e3e5b69804cee30484b3666_normal.jpeg,"Director of Humanitarian Communication Programs @Internews, @PopTech fellow. Working to make the world a better place through access to information #commisaid",Roaming - Tri-London,http://t.co/xTIbtWCHYx,London,2509,2091,6119,0,2009-02-11 07:35:38+00:00
620775713,1,OCHA Afghanistan,OCHAAfgh,https://twitter.com/OCHAAfgh,https://pbs.twimg.com/profile_images/2348467451/Logo_OCHA_Blue_portrait_normal.jpg,The United Nations Office for the Coordination of Humanitarian Affairs (OCHA) mobilizes & coordinates humanitarian assistance to the most vulnerable people in,Afghanistan,http://t.co/WiCI2Skryf,Kabul,1136,306,328,1,2012-06-28 08:13:14+00:00
47976136,1,OCHA Eastern Africa,UNOCHA_EA,https://twitter.com/UNOCHA_EA,https://pbs.twimg.com/profile_images/2762871899/bd5ce1801447a17edaa3353677f9d6d2_normal.jpeg,Regional UN Office for the Coordination of Humanitarian Affairs. We help mobilize/coordinate humanitarian action across eastern Africa. http://t.co/xbBefCt9XF,"Nairobi, Kenya",http://t.co/m4AVhwvMP0,Nairobi,1839,619,1324,1,2009-06-17 14:25:28+00:00
16308922,1,IRIN News,irinnews,https://twitter.com/irinnews,https://pbs.twimg.com/profile_images/3631128055/7d91bfb8676a46bca6c6a319a839a82f_normal.png,"The world's leading provider of specialist humanitarian news and analysis. Published from Nairobi, Dubai, Bangkok, Dakar and Johannesburg. RTs not endorsements",Nairobi,http://t.co/YMJbayWiHX,Nairobi,32848,2204,11490,0,2008-09-16 10:02:31+00:00
17233335,1,Internews,Internews,https://twitter.com/Internews,https://pbs.twimg.com/profile_images/1733351773/color_vertical_noTag_2inWbSq_normal.gif,Internews is an international non-profit organization whose mission is to empower local media worldwide.,Global,http://t.co/Bmubh6Grnh,Central Time (US & Canada),12712,8502,3956,0,2008-11-07 16:07:07+00:00
15762575,1,AlertNet,AlertNet,https://twitter.com/AlertNet,https://pbs.twimg.com/profile_images/1620376244/AlertNetLogo_normal.jpg,"The Thomson Reuters Foundation's humanitarian news service covers wars, conflict, natural disasters, food and health emergencies. Tweet to ask for a follow.",Global,http://t.co/UpOxnZBxy2,London,46268,3658,28778,0,2008-08-07 12:24:49+00:00
19765312,1,Oliver Lacey-Hall ,OliverLaceyHall,https://twitter.com/OliverLaceyHall,https://pbs.twimg.com/profile_images/565063377/DSC00216_normal.JPG,Regional Head of OCHA for Asia and Pacific. Ageing humanitarian grappling with newfangled technology and only partially succeeding. Views are my own only.,Bangkok,http://t.co/oEYTUVAAXJ,Bangkok,634,444,703,0,2009-01-30 12:34:16+00:00
485375893,1,OCHA Pacific,UNOCHA_ROP,https://twitter.com/UNOCHA_ROP,https://pbs.twimg.com/profile_images/2650367699/014f88b5146118a51e432a72bfa3fc64_normal.jpeg,The UN Office for the Coordination of Humanitarian Affairs Regional Office for the Pacific works to coordinate effective humanitarian response.,"Suva, Fiji",http://t.co/HSQcTjoaST,Fiji,1270,292,514,1,2012-02-07 04:12:05+00:00
438292978,1,Pierre in Myanmar,pierre_peron,https://twitter.com/pierre_peron,https://pbs.twimg.com/profile_images/438255495208398849/M0BM-Fcg_normal.jpeg,"Pierre Peron, Public Information Officer in Myanmar for the UN Office for the Coordination of Humanitarian Affairs (OCHA)
Views expressed on twitter are my own.","Yangon, Myanmar",http://t.co/zUTRE0MeLQ,Rangoon,2515,2610,3512,0,2011-12-16 12:17:59+00:00
15308167,1,Aidan McGuire,amcguire62,https://twitter.com/amcguire62,https://pbs.twimg.com/profile_images/1371342906/aidan_sw_normal.jpg,Entrepreneur and Co-founder of two technology companies,Liverpool,http://t.co/UYtNN3hSs1,London,801,649,2329,0,2008-07-03 13:34:06+00:00
17844669,1,David Megginson,david_megginson,https://twitter.com/david_megginson,https://pbs.twimg.com/profile_images/86904241/profile-128x128_normal.png,"Amateur musician, private pilot, urban pedestrian, tea drinker.","Ottawa, ON",http://t.co/ZiRHZMhUz4,Eastern Time (US & Canada),412,122,3848,0,2008-12-03 18:55:50+00:00
47209077,1,Richard Tyson,jrichardtyson,https://twitter.com/jrichardtyson,https://pbs.twimg.com/profile_images/477619233937821696/j9W8cyVc_normal.jpeg,Converging on the present.,New York,http://t.co/zeR6ZfCz26,Quito,237,191,241,0,2009-06-14 23:59:46+00:00
269509830,1,Bruce Strong,chaordia,https://twitter.com/chaordia,https://pbs.twimg.com/profile_images/3397869191/2825228b7e8de758c1272073f56ffb0a_normal.png,,Boston,http://t.co/r5EhXv9Xf9,Eastern Time (US & Canada),3,8,3,0,2011-03-20 22:56:20+00:00
19993545,1,ReliefWeb,reliefweb,https://twitter.com/reliefweb,https://pbs.twimg.com/profile_images/1307616086/rw-twit-logo_normal.png,Informing humanitarians worldwide. A service provided by @UNOCHA.,"Bangkok, Nairobi, New York",http://t.co/CUpplLJOdW,Eastern Time (US & Canada),40891,292,9086,1,2009-02-03 18:59:29+00:00
1469632224,1,Zain Fahmy Hassan,Zain_FH,https://twitter.com/Zain_FH,https://pbs.twimg.com/profile_images/378800000462177226/a35cb976ea9046b6a76936ef0a5f500b_normal.jpeg,"Research Student at IDO Group @BathSofM, @UniofBath. Research on innovation management in humanitarian medical transport. Views are my own.","Bath, Somerset",,London,27,141,304,0,2013-05-30 12:41:56+00:00
1927054988,1,Claire Barnhoorn,ClaireBarnhoorn,https://twitter.com/ClaireBarnhoorn,https://pbs.twimg.com/profile_images/378800000539076339/870d633613d932047d5d8810695e90c5_normal.png,"A humanitarian and energetic organisational millipede, passionate about innovations for aid, sharing some thoughts and the likes",,http://t.co/k3n5MB5bDf,,186,729,403,0,2013-10-02 14:29:56+00:00
87389423,1,ActivityInfo,activityinfo,https://twitter.com/activityinfo,https://pbs.twimg.com/profile_images/3109804546/c694c7ba1d52befa2b7fb7f1a5e6a766_normal.png,"ActivityInfo is an online (webbased)  project monitoring tool, that helps aid organizations to collect, manage,  map and analyze indicators.",,http://t.co/hpWDQvoC,Amsterdam,83,438,106,0,2009-11-04 07:54:44+00:00
194054154,1,James Cockayne,James_Cockayne,https://twitter.com/James_Cockayne,https://pbs.twimg.com/profile_images/1830291292/IMG_0305_normal.jpg,Head of Office at the #UnitedNations for @UNUniversity. Personal views. RT ≠ endorsement.,New York,,Eastern Time (US & Canada),445,386,537,0,2010-09-23 09:41:58+00:00
154555163,1,Luis Rolando Sánchez,luisvalverth,https://twitter.com/luisvalverth,https://pbs.twimg.com/profile_images/1307469118/Foto_para_Twitter_uno_normal.jpg,Former United Nations Emergency Team member in Guatemala / Risk Reduction Education for Disasters / Communications Specialist / INEE member / PhD. Student,"Guatemala, Central America",,Central America,112,552,132,0,2010-06-11 15:15:13+00:00
16895951,1,Patrick Meier,PatrickMeier,https://twitter.com/PatrickMeier,https://pbs.twimg.com/profile_images/2283251939/fa994c3ffxaqy22lp0f1_normal.png,"Pioneering Next Generation Humanitarian Technologies | 5x @TEDx Speaker | @RockefellerFdn, @PopTech, @NatGeo Fellow | @Stanford PreDoc | @FletcherSchool PhD",Washington DC,http://t.co/2bS00LTxyT,Eastern Time (US & Canada),15077,820,7620,0,2008-10-21 23:09:45+00:00
38027006,1,Dr Jemilah Mahmood,JemilahMahmood,https://twitter.com/JemilahMahmood,https://pbs.twimg.com/profile_images/378800000746408517/60cf03f1bf09c097c16ca9f1738d88fc_normal.jpeg,"Chief World Humanitarian Summit Secretariat at UN in NYC, Doctor, Founder@MERCYMalaysia,",,,,1225,189,6169,0,2009-05-05 21:35:38+00:00
54587658,1,ScraperWiki,ScraperWiki,https://twitter.com/ScraperWiki,https://pbs.twimg.com/profile_images/1763676683/tractor_normal.png,"Tools to get, clean and analyse data from web pages, PDFs and Twitter","Liverpool, UK",http://t.co/vfN8zDIjA6,London,3539,1431,2253,0,2009-07-07 15:58:08+00:00
68139427,1,Ian,IanHopkinson_,https://twitter.com/IanHopkinson_,https://pbs.twimg.com/profile_images/1741964130/ProfilePic1_normal.jpg,...aka @SmallCasserole Scientist. Physicist. ooo...looker extraordinaire. Mr @HappyMouffetard. Senior Data Scientist at @ScraperWiki,"Cheshire, UK",http://t.co/LOOex32J8M,London,1947,709,38717,0,2009-08-23 13:05:10+00:00
85289376,1,ICRC,ICRC,https://twitter.com/ICRC,https://pbs.twimg.com/profile_images/1259559734/ICRC_normal.jpg,International Committee of the Red Cross ensuring humanitarian protection and assistance for victims of war and other situations of violence.,Geneva,http://t.co/NfFAtwJFCn,Bern,215932,627,5018,1,2009-10-26 11:05:15+00:00
148760879,1,aidinfo,aidinfo,https://twitter.com/aidinfo,https://pbs.twimg.com/profile_images/1149373454/aidinfo_logo_twitter_normal.jpg,"We work to reduce poverty by making aid and other resources more effective through making them more
transparent and accountable. aidinfo is part of @devinitorg","Bristol, UK",http://t.co/068HMcdfdK,Amsterdam,5730,1385,1633,0,2010-05-27 14:44:56+00:00
335868304,1,HIF,The_HIF,https://twitter.com/The_HIF,https://pbs.twimg.com/profile_images/378800000072095154/0e166abfd853a4efeb2fa655335a2452_normal.jpeg,"Supporting organisations & individuals to identify, nurture & share innovative & scalable solutions to the challenges facing effective humanitarian assistance.",Humanitarian Innovation Fund,http://t.co/GHra84Mvx4,Amsterdam,1793,814,933,0,2011-07-15 11:18:23+00:00
64777298,1,Hemant Purohit,hemant_Pt,https://twitter.com/hemant_Pt,https://pbs.twimg.com/profile_images/422601880154275840/v52rNft1_normal.png,"Computational Social Scientist- Coordination, Social Dynamics: Influence-Engagement-Evolution, Crisis Resp, Social Good. ICCM-13 fellow. #IBMResearch #MSR #QCRI","Dayton, US",http://t.co/hpJwFneiJU,Eastern Time (US & Canada),484,269,4695,0,2009-08-11 17:41:27+00:00
207697817,1,Samuel EUSTACHI,SamEustachi,https://twitter.com/SamEustachi,https://pbs.twimg.com/profile_images/1500916883/cat_pirate_poster_print-p228675305995870147vsu7_325_normal.jpg,,Luxembourg,,,16,14,17,0,2010-10-25 21:29:37+00:00
7794562,1,CJ Hendrix,cj_hendrix,https://twitter.com/cj_hendrix,https://pbs.twimg.com/profile_images/1197729713/profile_pic_640x640_normal.jpg,,"Geneva, Switzerland",,Paris,80,28,37,0,2007-07-29 02:45:59+00:00
31556904,1,Ocha Colombia,ochacolombia,https://twitter.com/ochacolombia,https://pbs.twimg.com/profile_images/3056538795/7c443a40f604ea2475e54b22eddde169_normal.png,Oficina de las Naciones Unidas para la Coordinación de Asuntos Humanitarios (OCHA). Buscamos movilizar y coordinar una respuesta humanitaria efectiva,"Bogotá, Colombia",http://t.co/kyu4giuBMt,Bogota,12791,360,3659,1,2009-04-15 23:16:59+00:00
293538523,1,Valerie Amos,ValerieAmos,https://twitter.com/ValerieAmos,https://pbs.twimg.com/profile_images/472024569998368768/SWhSVkz8_normal.jpeg,"The official Twitter account of the Under-Secretary-General for Humanitarian Affairs and Emergency Relief Coordinator, Valerie Amos.",,http://t.co/vqO7YwEHWE,Eastern Time (US & Canada),30239,250,1036,0,2011-05-05 14:37:06+00:00
39582891,1,Luis Capelo,luiscape,https://twitter.com/luiscape,https://pbs.twimg.com/profile_images/477317300949774336/6Xdy5Xv2_normal.jpeg,Humanitarian by passion. Data nerd. Works for @UNOCHA and part of the @humdata team. Tweets are my very extremely own.,"New York, NY",http://t.co/8ntbXZRslf,Vienna,614,1095,807,0,2009-05-12 20:07:37+00:00
18638602,1,Andrej Verity,andrejverity,https://twitter.com/andrejverity,https://pbs.twimg.com/profile_images/378800000324574947/607835c7fe9329664c68d7d4debeca8a_normal.jpeg,Disaster responder and information management officer for UN-OCHA. Tweets are my personal opinion only.,"Geneva, Switzerland",http://t.co/XjkdAH12qE,Bern,1719,572,2249,0,2009-01-05 17:50:28+00:00
157958919,1,Carsten Keßler,carstenkessler,https://twitter.com/carstenkessler,https://pbs.twimg.com/profile_images/378800000044204246/7f912c28807b4303b126cbc226cab7b2_normal.png,"Into Linked Open Data, emergency management, volunteered geographic information. German expat. Assistant professor for GIScience at @Hunter_College, NYC.",New York,http://t.co/RMNltnegkd,Berlin,367,359,953,0,2010-06-21 10:43:23+00:00
21303235,1,UNOCHA,UNOCHA,https://twitter.com/UNOCHA,https://pbs.twimg.com/profile_images/2566881686/w6cxnl66cv46erdielyp_normal.jpeg,The United Nations Office for the Coordination of Humanitarian Affairs (OCHA) mobilizes & coordinates humanitarian assistance to people in need worldwide.,,http://t.co/CfcJS2liQ1,Eastern Time (US & Canada),65998,1042,10004,1,2009-02-19 14:41:13+00:00
