id,batch,name,screen_name,profile_url,profile_image,description,location,url,followers_count,following_count,statuses_count,created_at
35847928,1,Caribbean GIS,caribbeangis,https://twitter.com/caribbeangis,https://pbs.twimg.com/profile_images/186754640/CaribbeanGIS.org_logo_normal.png,Blogging about GIS in Latin America & the Caribbean at,Caribbean,http://t.co/06Pvv42NCp,355,78,129,2009-04-27 20:19:42+00:00
402611397,1,Citiviz,Citiviz,https://twitter.com/Citiviz,https://pbs.twimg.com/profile_images/1835542148/CITIViZblue-green_Icone_V2_normal.png,"Creating geo-computing and geo-visualization ecosystem for urban intelligence, monitoring and decision making. Tweets by Nicolas Lachance-Bernard","Lausanne, CH | Montréal, CAN",http://t.co/IARjk7HIEJ,392,1146,490,2011-11-01 10:09:47+00:00
845684528,1,Birhanu Waka,birhanuwaka,https://twitter.com/birhanuwaka,https://pbs.twimg.com/profile_images/439392241250230272/JDjHzBpe_normal.jpeg,"Team Leader at LWF South Sudan Program. Tweets are personal, informed by reading, observation and own thoughts. Not all retweets are endorsements.",South Sudan,,423,2002,183,2012-09-25 15:02:30+00:00
450898796,1,Susan van Duijl,SusanvanDuijl,https://twitter.com/SusanvanDuijl,https://pbs.twimg.com/profile_images/2366761086/wyljoegyqt82gty9a6kc_normal.jpeg,"freelance aid worker | endurance sports crazy | mountain lover | Vasatriple 2014 (#vasaloppet, #cykelvasan, #ultravasan)","Rotterdam, the Netherlands",http://t.co/F6SRyxiTyl,67,190,97,2011-12-30 20:02:59+00:00
16264296,1,Juan David Correa,juandacorrea,https://twitter.com/juandacorrea,https://pbs.twimg.com/profile_images/1388742506/04603c6a-ddc9-400e-9a6c-d0f56ece4e52_normal.png,Encarretado total con la web 2.0 y en descifrar cómo la tecnología nos puede ayudar a salvar vidas. Trabajo en @redsalvavidas para encontrar las respuestas,"Medellín, Colombia",http://t.co/AUMG6jbALu,4382,2414,31930,2008-09-12 21:52:01+00:00
546274966,1,Gabriele Almon,Tech4Relief,https://twitter.com/Tech4Relief,https://pbs.twimg.com/profile_images/427877950197731329/G38sfLk5_normal.jpeg,"Crisis mapper + disaster techie. Blogging to push the relief world head first into the tech age. Focus on #GIS, #dataviz, social media (#smem) + #bigdata.",Los Angeles,http://t.co/1xs6qJJ77I,209,86,801,2012-04-05 20:48:41+00:00
362489144,1,Javier Teran,JTeran2000,https://twitter.com/JTeran2000,https://pbs.twimg.com/profile_images/1704144183/image_normal.jpg,Statistician. New York. USA.,,,5,156,5,2011-08-26 13:51:04+00:00
114156985,1,G. Calamita ,cypherinfo,https://twitter.com/cypherinfo,https://pbs.twimg.com/profile_images/1128778630/20100922_003_normal.jpg,"Computer scientist, micro volunteer: crisis mapper http://t.co/jpEQ5jkcb8 photographer socially driven, looking for work. One freemium website for my followers.",Europe http://2.ly/sAmD,http://t.co/OVEz94gZ8i,1052,1122,37006,2010-02-14 10:09:12+00:00
297035646,1,Diego Maldonado,Diego1Maldonado,https://twitter.com/Diego1Maldonado,https://pbs.twimg.com/profile_images/451232847186374657/rSC2FrT-_normal.jpeg,"Humanitarian Logistics Engineer | Sports fan | Like to share things that I find inspiring, fun and meaningful | Discover why everything happens for a reason","Roma, Italia",,21,51,145,2011-05-11 20:30:44+00:00
430506318,1,Feivel ,ElijahXAF,https://twitter.com/ElijahXAF,https://pbs.twimg.com/profile_images/378800000055483812/e849cffa44436eda3c8f7321c90098ff_normal.jpeg,#everything_for_the_Lord,,,123,392,7959,2011-12-07 07:43:22+00:00
43630302,1,Jay Narhan,jnarhan,https://twitter.com/jnarhan,https://pbs.twimg.com/profile_images/1374767035/Jay_Pic_normal.jpg,Human,KL,http://t.co/uLaJVFRecN,28,27,48,2009-05-31 02:43:03+00:00
263176702,1,IATI,IATI_aid,https://twitter.com/IATI_aid,https://pbs.twimg.com/profile_images/1266838498/IATI_logo_Twitter_smll_normal.png,"The International Aid Transparency Initiative aims to make information about aid and development spending easier to access, use and understand #IATI",,http://t.co/V6Qh28P7fp,2845,1192,1277,2011-03-09 15:00:03+00:00
2192861145,1,Disaster Resilience,disasterlab,https://twitter.com/disasterlab,https://pbs.twimg.com/profile_images/378800000855820986/8407052c2f05b81098ce4b4c19a6c207_normal.png,"Bartel Van de Walle (Tilburg University) & Tina Comes (CIEM): information systems to improve sensemaking, support decision-makers and build resilient societies",Tilburg & Kristiansand,http://t.co/94i4nlitW7,139,73,146,2013-11-23 15:43:44+00:00
739732152,1,Permata A. Rahardja,matapermata,https://twitter.com/matapermata,https://pbs.twimg.com/profile_images/442128230380601347/IvtxKIcz_normal.jpeg,"Ketika kata-kata tidak dapat lagi mewakili perasaanmu, bergeraklah.",,http://t.co/MY3sKyvciC,200,267,682,2012-08-06 03:07:42+00:00
1004195804,1,Taylor Corbett,data4d,https://twitter.com/data4d,https://pbs.twimg.com/profile_images/435912529915564032/CAoOALdw_normal.jpeg,"I'm an analyst, advocate, and anthropologist. Data is my medium. International development is my field. I consult globally, but DC is home. Views are my own.","Washington, DC",http://t.co/9tervoJQi7,280,1005,701,2012-12-11 14:56:18+00:00
1413459811,1,Kevin Lynch,GregDeranged,https://twitter.com/GregDeranged,https://pbs.twimg.com/profile_images/447480551792848896/UGdr_toS_normal.jpeg,"Data Analyst, Tableau Geek",Dublin,,73,187,340,2013-05-08 17:50:04+00:00
160496908,1,lisawalmsley,lisawalmsley,https://twitter.com/lisawalmsley,https://pbs.twimg.com/profile_images/459470652550819840/QKxWofoQ_normal.png,Information liberator,"Bristol, UK",,222,600,732,2010-06-28 09:58:10+00:00
33671484,1,Dermot McGuckin,dermotmcguckin,https://twitter.com/dermotmcguckin,https://pbs.twimg.com/profile_images/453134711842693121/D2YieuZb_normal.jpeg,"Small fish learning to swim in a big pond. 
Twittering about health services research, anaesthetics, critical care, patient safety, global surgery...",London via Belfast,,333,1227,868,2009-04-20 21:29:56+00:00
2774661,1,Daniel,danielrion,https://twitter.com/danielrion,https://pbs.twimg.com/profile_images/391788327/Humpback_Whale_normal.jpg,et cetera,"New York, New York",,174,636,160,2007-03-29 03:02:54+00:00
25849873,1,Leesa  ™ ,viequesbound,https://twitter.com/viequesbound,https://pbs.twimg.com/profile_images/378800000306025242/7a7a00b3f35e24343f19dd76c0bf06c4_normal.jpeg,"#Info4 Co-Founder #SBTF #Crisismapper #VOST #1staid4 #RedCross volunteer #SOT #PTSD #Latvia #HumanRights! #digihums, CivilUnrest! Views here my own!","New Orleans area,  USA",http://t.co/S0z6khFmeU,3745,4398,84278,2009-03-22 17:51:05+00:00
85405592,1,Peter Naderer,shkelda,https://twitter.com/shkelda,https://pbs.twimg.com/profile_images/459104365790253056/G8kgjDP3_normal.jpeg,,Austria (not really),,17,259,98,2009-10-26 20:25:20+00:00
256931491,1,Jeroen Jansen,jjnetherlands,https://twitter.com/jjnetherlands,https://pbs.twimg.com/profile_images/378800000533223278/6d7c0805ddf1f75ca4c24f304b79159d_normal.jpeg,- innovation in support of aiding others -,London,http://t.co/aSyq77dFDC,89,186,788,2011-02-24 10:57:29+00:00
76600625,1,Marika C,MarikaCC,https://twitter.com/MarikaCC,https://pbs.twimg.com/profile_images/651886392/200909-96_StoneTownEid_normal.JPG,like a bum longing for change,"Nairobi, Kenya",,8,81,91,2009-09-23 09:19:35+00:00
15376455,1,swampymarsh,swampymarsh,https://twitter.com/swampymarsh,https://pbs.twimg.com/profile_images/271081420/angry_dan_normal.jpg,Damn hippy vegan - and knows the odd thing about computers too,England,,65,180,437,2008-07-10 11:44:09+00:00
135870096,1,sigi kluckner,sigi_k,https://twitter.com/sigi_k,https://pbs.twimg.com/profile_images/1164089764/n704740566_2621158_6835_normal.jpg,working on disaster information systems; interested in IT&everything that has positive social impact. always open for great ideas.,"Vienna, Austria",http://t.co/gANeGzWatr,193,410,165,2010-04-22 12:49:20+00:00
1603440228,1,virginiebohl,virginiebohl,https://twitter.com/virginiebohl,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,,,,2,80,2,2013-07-18 13:38:16+00:00
978282954,1,Kerry Albright,AlbrightKerry,https://twitter.com/AlbrightKerry,https://pbs.twimg.com/profile_images/378800000180113853/688c26e1a36b7a4eccf62799fab15ac6_normal.jpeg,*Int. Development *Agriculture and NRM *Open Data * Research Uptake * Innovation Systems *DevComms *Gender  *Views expressed are my own *RT's not endorsements,London,http://t.co/1GtHO8Ifaj,377,1274,1105,2012-11-29 12:54:12+00:00
1411191584,1,Francesco Bailo,FrBailo,https://twitter.com/FrBailo,https://pbs.twimg.com/profile_images/378800000349892036/1557e14a3a85239450269a1814af4209_normal.jpeg,PhD student at @Sydney_uni: Online deliberation through network analysis.,Sydney,http://t.co/7dbdQQoJZk,11,82,161,2013-05-07 20:40:05+00:00
272053324,1,Curt Savoie,CurtSavoie,https://twitter.com/CurtSavoie,https://pbs.twimg.com/profile_images/2620128015/hwpypfrcbbscpaj00467_normal.jpeg,"City of Boston Principal Data Scientist, civic tinkerer, raconteur. Trying to find and create meaning in the noise.",Boston,http://t.co/Lp9bz3jg,161,269,100,2011-03-25 18:33:42+00:00
600070852,1,Connor James Leech,cleechtech,https://twitter.com/cleechtech,https://pbs.twimg.com/profile_images/3254650068/1ff1d726ce50602dce008417145df263_normal.jpeg,Californian currently roaming around Africa #javascript,south afrika,http://t.co/sH1WNF4WVG,240,499,1272,2012-06-05 12:25:12+00:00
38695774,1,Sander van der Waal,sandervdwaal,https://twitter.com/sandervdwaal,https://pbs.twimg.com/profile_images/378800000859805846/TVEN23bQ_normal.jpeg,Part of the global open movement at the Open Knowledge Foundation @OKFN open source software / open data / open access / open science / open culture / open [..],"London, UK",,514,637,570,2009-05-08 16:29:50+00:00
98642228,1,May Marconet,mmarconet,https://twitter.com/mmarconet,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,,,,19,15,0,2009-12-22 14:11:29+00:00
20680326,1,mark herringer,markherringer,https://twitter.com/markherringer,https://pbs.twimg.com/profile_images/2260086432/kolkatta22_normal.jpg,developing mobile web services that use open data and social design patterns. I do loads of yoga..loads,London,https://t.co/CXJTw8B8Fs,438,1037,1301,2009-02-12 14:18:50+00:00
29525508,1,Gaurav Tiwari,gnstiwari,https://twitter.com/gnstiwari,https://pbs.twimg.com/profile_images/3257396879/620ccc8a82438d8c11ce8533abd84771_normal.png,Into education policy. World Bank #stillwatersrundeep,"Washington, DC / Kathmandu",,316,529,1941,2009-04-07 19:46:46+00:00
19805527,1,Ed Mullen,edmullen,https://twitter.com/edmullen,https://pbs.twimg.com/profile_images/1775757155/image1327335495_normal.png,Designer working to make good things happen for a variety show of folks. Previously http://t.co/mMF20pJn7a,"Jersey City, NJ / NYC / USA",http://t.co/2fwGkqMaNd,533,804,3373,2009-01-31 04:55:06+00:00
41758044,1,Matthew McNaughton,mamcnaughton,https://twitter.com/mamcnaughton,https://pbs.twimg.com/profile_images/1278967528/DSC_0246_normal.JPG,"Founder/Director, SlashRoots Foundation. World Bank Open Innovation & Dev't Specialist. Writer ||
Open Government. Open Source. Open Data. Linux. Liverpool FC.",~/ is where the heart is,http://t.co/TQBOHnpmug,615,601,2382,2009-05-22 05:07:07+00:00
8876912,1,Siem Vaessen,siemvaessen,https://twitter.com/siemvaessen,https://pbs.twimg.com/profile_images/3170992828/2e3ec7156d36f950e780bcc9cf9009dd_normal.jpeg,Siem Vaessen develops open source tools promoting #transparency for an accountable and open #democracy. http://t.co/cIuilZvHeA,Amsterdam,http://t.co/kxmJ1cUZMk,825,1000,5275,2007-09-14 13:51:10+00:00
18872221,1,John Adams,johnthegeo,https://twitter.com/johnthegeo,https://pbs.twimg.com/profile_images/2371018192/image_normal.jpg,"@dfid_uk geek leading on IT strategy, MI and new ways of doing #digital. Chair of #IATI TAG. Also #christianity #food #ww1 #geology #ireland. All my own views.",Glasgow,http://t.co/ESkrn36KLe,881,936,6966,2009-01-11 17:04:24+00:00
2359280049,1,eGovernment Alliance,eGovAlliance,https://twitter.com/eGovAlliance,https://pbs.twimg.com/profile_images/437319362807332865/ubgI_CaL_normal.jpeg,,,http://t.co/EKD4nLD98P,20,124,23,2014-02-22 20:10:28+00:00
793517,1,Tariq Khokhar,tkb,https://twitter.com/tkb,https://pbs.twimg.com/profile_images/651992556/tk-profile-bw-450_normal.jpg,"Data Scientist and Open Data Evangelist at The World Bank. Technology, development, design, #dataviz. Some science, statistics & swearing. Brit. I cycle a lot.",Washington DC,http://t.co/QXf2QSUjXn,5003,2004,9245,2007-02-25 07:42:50+00:00
53252787,1,Steve Davenport,davenportsteve,https://twitter.com/davenportsteve,https://pbs.twimg.com/profile_images/2573735536/14mco49fega9klgff6wd_normal.jpeg,"Likes to build stuff...Program Lead @WorldBank, @FeedbackLabs Conspirator, Igor of @OpenGovHub, Co-Founder @AidData, fmr Innovation Director @DGateway","Washington, DC",http://t.co/AtFHop6Zhg,1197,719,7923,2009-07-03 01:27:37+00:00
22245078,1,Mark Brough,Mark_Brough,https://twitter.com/Mark_Brough,https://pbs.twimg.com/profile_images/2539639117/krju3ex77lvn6jl9cyto_normal.png,"Aid Information Advisor, particularly #IATI at @aidtransparency; also MSc Economics wrt Africa at @SOAS",London,,315,239,515,2009-02-28 10:17:30+00:00
355898177,1,OpenDevCam,opendevcam,https://twitter.com/opendevcam,https://pbs.twimg.com/profile_images/1497606774/opendevcam_twitter_normal.png,"Open Development Cambodia (ODC) provides the public with up-to-date, accurate information about Cambodia and its economic and social development",,http://t.co/tQwg1Tl1vY,1500,640,715,2011-08-16 01:52:23+00:00
76235947,1,Qiyang Xu,qiyangxu,https://twitter.com/qiyangxu,https://pbs.twimg.com/profile_images/3579312405/8dab9e024fd3655fd9fbb097aebc741d_normal.jpeg,"Consultant @ World Bank, Governance & Innovation",,,68,124,81,2009-09-22 03:13:35+00:00
38840464,1,Kasper Brandt,KasperBrandt,https://twitter.com/KasperBrandt,https://pbs.twimg.com/profile_images/2265866505/86ftzue44brgos82np3b_normal.png,Web Developer at @Akvo; Artificial Intelligence MSc; Bass player @EddysVinegar; Footballer @SVdeMeer,Amsterdam,http://t.co/V2ds3lqvpm,608,1850,2524,2009-05-09 11:50:34+00:00
5159271,1,Maurizio Napolitano,napo,https://twitter.com/napo,https://pbs.twimg.com/profile_images/459720561908649984/9EaPw6jw_normal.png,"fbk, openstreetmap, gis, neocartography, okfn italy,  open data, open source, software libero, sociologia, trento, pallavolo, digital commons lab","Trento, Italy, Europe",http://t.co/KPGT5lT9dD,1938,894,6465,2007-04-18 21:51:26+00:00
129746032,1,Anastasia Dimou,natadimou,https://twitter.com/natadimou,https://pbs.twimg.com/profile_images/440561468245700608/h7pcUbPU_normal.jpeg,"Researcher in Semantic Web and Linked Open Data technologies at MultimediaLab, Ghent University - iMinds.",,,124,251,113,2010-04-05 08:11:31+00:00
90845223,1,ePSIplatform,epsiplatform,https://twitter.com/epsiplatform,https://pbs.twimg.com/profile_images/378800000859150436/vgD4Pu69_normal.jpeg,"European Public Sector Information Platform
- Working to stimulate and promote #PSIreuse and #opendata initiatives - 
#ePSI",Europe and International,http://t.co/OL09y14isp,3553,887,8954,2009-11-18 10:51:13+00:00
234545751,1,Open for Change,open_for_change,https://twitter.com/open_for_change,https://pbs.twimg.com/profile_images/1247105975/ofc_avatar_100x100_normal.png,Network for Open Development //#opendata//#openforchange// twts by @pelleaardema @gjvantveen @rolfkleef @JosjeSpierings @marikeng,"Amsterdam, the Netherlands",http://t.co/tqfiezhAXv,696,236,777,2011-01-05 22:50:31+00:00
380516847,1,the Sam S. Lee,OpenNotion,https://twitter.com/OpenNotion,https://pbs.twimg.com/profile_images/442258125521833984/_WkXYcvC_normal.jpeg,"#OpenData explorer @WorldBank. Football fan, photog, poker player, masher of ideas & words. Bleed Rutgers Scarlet & Harvard Crimson. Co-founder of 2 rowdy boys.",Washington DC Metro ,http://t.co/gPQxMo1SBW,1421,1366,4466,2011-09-26 19:43:28+00:00
501968170,1,School of Data,SchoolOfData,https://twitter.com/SchoolOfData,https://pbs.twimg.com/profile_images/2822971173/b9d550947c055919ea856bba60e2e5c5_normal.png,"Teaching data wrangling skills by doing. Work with real data, real people, real world issues. A project of @OKFN and friends.",,http://t.co/yT5edUBNcc,7009,701,1148,2012-02-24 17:25:57+00:00
2307037766,1,Open Dev Toolkit,OpenDevToolkit,https://twitter.com/OpenDevToolkit,https://pbs.twimg.com/profile_images/428183664170528768/XCDk1OmB_normal.png,A project of @DevinitOrg @OKFN @SchoolofData aimed at increasing data literacy around development data. Tweets by @zararah.,,http://t.co/eyTU5ldx0m,325,150,118,2014-01-23 18:30:22+00:00
222865265,1,Zara Rahman,zararah,https://twitter.com/zararah,https://pbs.twimg.com/profile_images/458379219350085632/wnnPk0GH_normal.jpeg,"Feminist, bookworm, traveller | Open Development Toolkit lead @okfn @devinitorg | tweets: #globaldev, diversity, inequality, #opendata, #mwfem, tech + geekery","Berlin, Germany",http://t.co/JuAcMHzD9S,1606,967,3384,2010-12-04 17:51:18+00:00
947813258,1,EPDC (epdc.org),FHI360EPDC,https://twitter.com/FHI360EPDC,https://pbs.twimg.com/profile_images/448113635471007744/CAW8giET_normal.jpeg,"A research unit @FHI360, the Education Policy and Data Center contributes to improved research, data analysis and policies for education.","Washington, DC",http://t.co/T0otJBwWrd,305,330,665,2012-11-14 14:02:04+00:00
1595639557,1,Dionysia Kontotasiou,dkontotasiou,https://twitter.com/dkontotasiou,https://pbs.twimg.com/profile_images/378800000141389453/efab37c8b2a32bd3ce09a8725d0bc721_normal.png,,,,15,106,10,2013-07-15 11:20:25+00:00
423961966,1,Chad Lawlis,ChadLawlis,https://twitter.com/ChadLawlis,https://pbs.twimg.com/profile_images/459736932260401152/zNqj1ntI_normal.jpeg,Cartographer / Photographer / Skier / Vermonter. Mapping for good @USAIDOTI. Views my own.,DC // BTV,http://t.co/PIYjLIbWvq,293,584,783,2011-11-29 04:28:06+00:00
123916546,1,DP,paulusda,https://twitter.com/paulusda,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,,,,2,33,4,2010-03-17 16:36:18+00:00
63831912,1,Yohan Boniface,informagicien,https://twitter.com/informagicien,https://pbs.twimg.com/profile_images/2151652227/me_by_g_small_normal.png,Ex. CTO @liberation_info. #python #(geo)django #openstreetmap #hotosm #sailor #canalboat. http://t.co/LfEWP8k6O5 http://t.co/h9c1SUIPRa  Open world warrior.,Paris,http://t.co/qB2K0O7zFg,678,301,1986,2009-08-07 21:33:44+00:00
537998560,1,THW OV Freising,THWFS,https://twitter.com/THWFS,https://pbs.twimg.com/profile_images/1968445839/17.11.11_normal.jpg,INOFFIZIELLER Twitter Acount für den THW Ortsverband Freising --- Dies ist KEIN offizieller THW Account,Freising,http://t.co/V3Zg2Cm1J9,124,217,152,2012-03-27 08:59:58+00:00
39451455,1,Michael Howden,michaelhowden,https://twitter.com/michaelhowden,https://pbs.twimg.com/profile_images/1897294430/2012_Square_normal.JPG,Creating #Sahana open source software for humanitarian organisations with @AidIQ and looking for ways to facilitate social change in NZ,"Wellington, New Zealand",http://t.co/vZiqdDkk6H,349,379,515,2009-05-12 06:56:48+00:00
570752512,1,Jamie Dillon,jamiendillon,https://twitter.com/jamiendillon,https://pbs.twimg.com/profile_images/2198315393/IMG_1160_normal.JPG,"Interested in migration, refugee issues, displacement, humanitarian aid & human rights. Thoughts are my own.",,,73,264,147,2012-05-04 11:25:30+00:00
753879318,1,Eddy Felix,saurel1148,https://twitter.com/saurel1148,https://pbs.twimg.com/profile_images/2496884429/image_normal.jpg,,,,95,777,120,2012-08-12 22:14:25+00:00
557442105,1,Rachel Miner,RachelMiner1,https://twitter.com/RachelMiner1,https://pbs.twimg.com/profile_images/2950834031/fd2a5432e7fc5d59a4d1261bba46eef4_normal.jpeg,fan of life,,http://t.co/D1gC10Hw,929,677,115,2012-04-19 02:31:57+00:00
313312759,1,Sigmah,sigmah,https://twitter.com/sigmah,https://pbs.twimg.com/profile_images/1387121684/sigmah-logo-glyphe_normal.png,Sigmah: #opensource software for the shared management of international aid projects; collaborative initiative by an #open group of #humanitarian #NGOs. #hfoss,Global,http://t.co/DNf2Em1Ern,95,86,62,2011-06-08 13:28:30+00:00
158469809,1,Olivier Sarrat,osarrat,https://twitter.com/osarrat,https://pbs.twimg.com/profile_images/2137924749/perso-icon_normal.png,"Left hand: a willing to fight against North-South, environmental & climate injustice

Right hand: software skills and horizontal governance interest",Provence Prealps & Paris,http://t.co/AzTtF3ykee,157,167,302,2010-06-22 19:53:36+00:00
968301428,1,Khusbu Patel,KhusbuP,https://twitter.com/KhusbuP,https://pbs.twimg.com/profile_images/2890419947/c16dece5395fbeb947fb1171c6a74190_normal.jpeg,"Londoner, foodie and politics geek. Research, Analysis and Frameworks bod @IRCuk and previously @actionaiduk. These views are my own.",London,,59,318,168,2012-11-24 16:16:25+00:00
65592475,1,Prabhakar,prabhakarj,https://twitter.com/prabhakarj,https://pbs.twimg.com/profile_images/378800000469688505/8c447c6ab6cc69b0075e1d96e80aa86d_normal.jpeg,"I m a stateless person, currently passing by Mumbai. Also I m pursuing PhD for fun!",Mumbai,,8,45,6,2009-08-14 08:15:34+00:00
1978633992,1,Selim Serdar ÇAM,CIMIC_Turkey,https://twitter.com/CIMIC_Turkey,https://pbs.twimg.com/profile_images/378800000761712399/9f0a9a1c8d996507c14c54d2f1671a33_normal.jpeg,"Humanitarian affairs,  governance&development, rule of law, gender equality, IDPs, disaster management etc. Kosovo, Northern Cyprus and Afghanistan experience.",Erzincan/Turkey,,44,59,710,2013-10-21 13:05:54+00:00
605491790,1,REACH Initiative,REACH_info,https://twitter.com/REACH_info,https://pbs.twimg.com/profile_images/2325558139/37tbwtxouk8z91yrqyta_normal.jpeg,Informing more effective humanitarian action,,http://t.co/FeDH2PPABM,274,232,194,2012-06-11 15:08:38+00:00
245872217,1,StopTBIndia,stoptbindia,https://twitter.com/stoptbindia,https://pbs.twimg.com/profile_images/2083751436/logo_normal.png,,"Bengaluru,New Delhi,India",http://t.co/oqv9F4d3LB,638,1472,1282,2011-02-01 17:06:10+00:00
1244631446,1,OIC-StatCom,oicstatcom,https://twitter.com/oicstatcom,https://pbs.twimg.com/profile_images/3689094229/a165db1ffe757bd349099b26ba17fa2b_normal.png,OIC-StatCom is a platform for the NSOs of the OIC Countries to share their knowledge and best practices to become more efficient in managing their NSS.,http://goo.gl/maps/WZK8g,http://t.co/DNlOYO7FYZ,110,298,738,2013-03-05 21:12:41+00:00
75213068,1,Jamal Shah,syedjamalshah,https://twitter.com/syedjamalshah,https://pbs.twimg.com/profile_images/3509528514/7aa97d90150f21e3a329dd0030351b5c_normal.jpeg,,Islamabad,,18,214,7,2009-09-18 06:01:20+00:00
60410393,1,swatters,sian123sian,https://twitter.com/sian123sian,https://pbs.twimg.com/profile_images/2760299726/ca1c80df6fc4d52ad791b4535e1e226e_normal.jpeg,Brixton. Save the Children. Humanitarian Training. All views are my own,,,73,629,48,2009-07-26 22:15:11+00:00
167425934,1,Giulio Coppi,GiulioWolfe,https://twitter.com/GiulioWolfe,https://pbs.twimg.com/profile_images/452686467970506752/Q7ZRtEjF_normal.jpeg,"Humanitarian manager, negotiator, coach, part time cook and traveler | Views expressed are my own and blah, blah, blah","Lashkar Gah, Afghanistan ",http://t.co/zvivBPA4As,98,461,1800,2010-07-16 15:20:57+00:00
881592583,1,Rineeta Naik,rineetanaik,https://twitter.com/rineetanaik,https://pbs.twimg.com/profile_images/2720495801/a4f0ee1feb668e4078729754d19676f5_normal.png,"Information Officer @UNICDELHI.
Views my own. RTs/Follows not endorsements.",New Delhi,http://t.co/X5QAK2UlCa,58,350,156,2012-10-15 05:03:47+00:00
53031786,1,UNIC New Delhi,UNICDELHI,https://twitter.com/UNICDELHI,https://pbs.twimg.com/profile_images/439088303334096896/RgI7KJjw_normal.jpeg,Official Twitter account of the United Nations Information Centre for India and Bhutan - Email us at unicindia@unicindia.org,New Delhi,http://t.co/xcvWUVqrHT,6354,219,1201,2009-07-02 10:56:26+00:00
2319907065,1,archGlobal,ArchGlobal411,https://twitter.com/ArchGlobal411,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,,,,51,500,69,2014-02-02 12:26:37+00:00
991481894,1,Thomas Dybro Lundorf,BRStdlundorf,https://twitter.com/BRStdlundorf,https://pbs.twimg.com/profile_images/3301241970/01c62598906fd10a014339a29e75cd1e_normal.jpeg,Kommunikationschef i Beredskabsstyrelsen. Tweeter om krisekommunikation og kommunikationsberedskab. Head of comm's at the Danish Emergency Management Agency.,,http://t.co/ajFPN6BThf,291,206,577,2012-12-05 18:10:33+00:00
84657987,1,Kris Torgeson,KrisTorgeson,https://twitter.com/KrisTorgeson,https://pbs.twimg.com/profile_images/1215687779/Small_me_photo_7_10_normal.jpg,Tweeting mainly on global health and humanitarian issues.,,,1014,985,1126,2009-10-23 18:39:19+00:00
2328469308,1,ΕΟΔ-Δ/Σ ΕΠΙΧΕΙΡΗΣΕΩΝ,HRTrescue,https://twitter.com/HRTrescue,https://pbs.twimg.com/profile_images/431003191627350016/5a0OJDP7_normal.jpeg,"Hellenic Rescue Team - operations department // ΕΟΔ  - Δ/νση Επιχειρήσεων /// ενημερώσεις για τρέχουσες επιχειρήσεις,δράσεις και νέα της ΕΟΔ",Thessaloniki Greece,http://t.co/8UIm5u9hhU,96,134,224,2014-02-05 09:00:21+00:00
392089625,1,Jake Watson,jakewwatson,https://twitter.com/jakewwatson,https://pbs.twimg.com/profile_images/1669698637/profilePhoto_normal.jpg,interested in the use of technology for positive social change,"Amman, Jordan",,135,199,19,2011-10-16 14:54:48+00:00
190801818,1,Anindita Ramaswamy,aninditaRY,https://twitter.com/aninditaRY,https://pbs.twimg.com/profile_images/1124127888/AR_London_normal.JPG,"dpa news editor in Berlin. Previously in Washington, London, Delhi, Bombay. Deep love for notebooks, elephants, fonts. Retweets, links are not endorsements.",Berlin,,49,304,129,2010-09-14 21:43:09+00:00
1672632270,1,WorldPopProject,WorldPopProject,https://twitter.com/WorldPopProject,https://pbs.twimg.com/profile_images/378800000301310123/e28e3bced8b5dd54966f9326c6fda798_normal.jpeg,,,,105,72,15,2013-08-15 08:48:23+00:00
1499542922,1,Humanitarian Access ,aidaccess,https://twitter.com/aidaccess,https://pbs.twimg.com/profile_images/435452031034073088/tEviN8wa_normal.png,"An Independent Humanitarian Tracking Policy, Practice and News on Humanitarian Access and Protection Issues.",Worldwide,http://t.co/gK0prh1Kwf,455,624,2540,2013-06-10 22:14:01+00:00
456173542,1,Ben Rudolph,_benrudolph,https://twitter.com/_benrudolph,https://pbs.twimg.com/profile_images/3137303146/b0a5e2092aed74bbd07410f88c403d97_normal.jpeg,"Ben's the name, innovation's the game!",,http://t.co/uhmueOt7,46,71,22,2012-01-05 23:31:55+00:00
270826051,1,Ellen Riotte,EllenRiotte,https://twitter.com/EllenRiotte,https://pbs.twimg.com/profile_images/426025250707345408/-TvVtfku_normal.jpeg,"Co-founder of @asylos_research and working for @OpenSociety.
Tweets and mostly re-tweets on migration, asylum, and Europe.",Brussels,http://t.co/473qCqEg90,206,603,283,2011-03-23 09:50:06+00:00
295713773,1,TR Foundation,TR_Foundation,https://twitter.com/TR_Foundation,https://pbs.twimg.com/profile_images/1345435460/trf-logo_normal.jpg,Thomson Reuters Foundation is committed to empowering people in need around the world with trusted information and free legal assistance.,Worldwide,http://t.co/mILBCn5Pvw,10298,2481,11707,2011-05-09 14:56:22+00:00
1520280637,1,aeritzis,aeritzis,https://twitter.com/aeritzis,https://pbs.twimg.com/profile_images/413276003624955904/yaifBNA8_normal.jpeg,μη με ακολουθείτε.Έχω χαθεί!,,http://t.co/SoVoAD6k7f,222,360,1227,2013-06-15 19:42:03+00:00
