id,batch,name,screen_name,profile_url,profile_image,description,location,url,followers_count,following_count,statuses_count,verified,created_at
27458434,1,Christiaan Adams,spinmap,https://twitter.com/spinmap,https://pbs.twimg.com/profile_images/378800000769921320/86d5e2d7c8520ca122f885b3f5f651e7_normal.jpeg,,California,,170,219,60,0,2009-03-29 16:59:05+00:00
190159660,1,Danang Surowilopo,Surowilopo,https://twitter.com/Surowilopo,https://pbs.twimg.com/profile_images/3099208497/d7065e966298344b6637d2de093e8946_normal.jpeg,Logistician I Humanitarian I Amateur Poet,,,162,389,1641,0,2010-09-13 06:37:35+00:00
923342250,1,"Jerry Beller, author",JerryBeller1,https://twitter.com/JerryBeller1,https://pbs.twimg.com/profile_images/442673229086224384/P5Kwd7k3_normal.jpeg,"#Author, Husband. Father. #Independent, Humanist, Unitarian, #AuthorAlliance Founder,  #Histfic #Jamaica  #avidreader #Progressive #Vegan #OU #screenwriter","Atlanta, USA Portland, Jamaica",http://t.co/ETzbMnawyO,124237,52499,30469,0,2012-11-03 14:39:41+00:00
398183830,1,Gemma Cortes,gemmacortes3,https://twitter.com/gemmacortes3,https://pbs.twimg.com/profile_images/433750228374536192/c6kum4JM_normal.jpeg,"Humanitarian worker currently working for OCHA in DRC. 
Un sourire coûte moins cher que l'électricité, mais donne autant de lumière",Kinshasa,,42,137,420,0,2011-10-25 18:03:36+00:00
374016136,1,Alle Baio,AlleBaio,https://twitter.com/AlleBaio,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,,,,1,54,0,0,2011-09-15 15:22:45+00:00
2463058524,1,Caitlin Cockcroft,CaitlinSCcomms,https://twitter.com/CaitlinSCcomms,https://pbs.twimg.com/profile_images/463318892748615680/eP1M44ru_normal.jpeg,"Humanitarian Information & Communications trainee for Save the Children, in South Sudan. All views are my own.","UK, South Sudan",http://t.co/GTIiPHDOqQ,97,367,153,0,2014-04-25 11:13:32+00:00
1254974557,1,Maxine,mxnclayton,https://twitter.com/mxnclayton,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,,,,7,140,0,0,2013-03-09 17:47:32+00:00
354107300,1,Patrick Pratt,patafrique,https://twitter.com/patafrique,https://pbs.twimg.com/profile_images/2641891548/b12ec7cb177cd85108a28b59ca5a3284_normal.jpeg,Fellow at @StateDept ☸ Africa Security & Governance ☸ East & Horn of Africa,"Addis Ababa ☸ Washington, D.C.",,510,1650,3007,0,2011-08-13 04:22:41+00:00
98558519,1,Rachel George,Rageorge88,https://twitter.com/Rageorge88,https://pbs.twimg.com/profile_images/378800000034647445/33de905daa8df25d0fe7f04dac4b56f9_normal.jpeg,"International Affairs, Culture, Politics|  PhD Candidate in International Relations at LSE | Princeton '10 |  formerly w/ CFR NY and @USAID | Writer @policymic","London, UK",http://t.co/nRiK4e5krj,405,870,758,0,2009-12-22 05:29:18+00:00
76850800,1,Xitong Zhang,Xitong,https://twitter.com/Xitong,https://pbs.twimg.com/profile_images/459668469475471360/X6qtVOek_normal.jpeg,"Economista. quien me insulta siempre, no me ofende jamás VH","Bogota, Colombia",,148,810,7346,0,2009-09-24 04:01:42+00:00
514033223,1,USAID/OFDA,theOFDA,https://twitter.com/theOFDA,https://pbs.twimg.com/profile_images/459691244705165312/3vGkW2A8_normal.jpeg,USAID's Office of U.S. Foreign Disaster Assistance saves lives on behalf of the American people. http://t.co/wnwLDypJ7s,"Washington, DC",http://t.co/RovhfsmTyA,4053,517,2270,1,2012-03-04 06:43:58+00:00
49405327,1,yasmina guerda,yguerda,https://twitter.com/yguerda,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,,,,16,33,0,0,2009-06-21 19:40:00+00:00
601750597,1,حقائق وأباطيل,factss12,https://twitter.com/factss12,https://pbs.twimg.com/profile_images/2286839969/9mzudhd365wn4ab6nw6t_normal.jpeg,آمل أن أميز الحق من الباطل في قضايا الأسرة والمرأة,,,1619,968,947,0,2012-06-07 10:20:36+00:00
115660120,1,EC Open Data Policy,EC_opendata,https://twitter.com/EC_opendata,https://pbs.twimg.com/profile_images/705574236/reuseable_normal.png,European Commission Unit responsable for the policy on the re-use of Public Sector Information... or open data policy.,Luxembourg,http://t.co/PfZfuu4SpC,5415,850,3459,0,2010-02-19 13:14:40+00:00
1964496542,1,NERDAfrica,NERDAfrica,https://twitter.com/NERDAfrica,https://pbs.twimg.com/profile_images/378800000672117727/7e9f31b3d80ebee9e499d2b3ddcf261c_normal.jpeg,"Network of Entrepreneurs, Readers, & Designers in Africa. Thought Leaders for Africa's Development.",South Africa,http://t.co/SAlNnV0r3r,350,620,1462,0,2013-10-16 10:30:18+00:00
107686905,1,Lukas Heim,lukasheim,https://twitter.com/lukasheim,https://pbs.twimg.com/profile_images/378800000846667877/be4458851538c60be5d1d6b26a29685b_normal.jpeg,@columbiajourn alumnus. RTs and follows are not endorsements. http://t.co/pF8zdP8hJI lukasheim[at]fastmail[dot]se,Zürich,http://t.co/heCWkMXCKZ,303,1710,871,0,2010-01-23 11:18:02+00:00
635258821,1,OCHA Gulf ,ochagulf,https://twitter.com/ochagulf,https://pbs.twimg.com/profile_images/413565312508772353/FnX7eNeE_normal.jpeg,"UNOCHA - Gulf Liaison Office
 مكتب الأمم المتحدة لتنسيق الشؤون الإنسانية",Arab World,http://t.co/5jHTIkAcXM,518,139,478,0,2012-07-14 09:33:27+00:00
12676892,1,jcrowley,jcrowley,https://twitter.com/jcrowley,https://pbs.twimg.com/profile_images/190531419/jc_snow_normal.jpg,"Humanitarian, technologist, historian, cellist, in reverse chronological order. World Bank | GFDRR | Harvard Humanitarian Initiative","Washington, DC",http://t.co/eL3aRlneDP,995,409,350,0,2008-01-25 09:43:14+00:00
1469986159,1,Albert Gembara,AlbertGembara,https://twitter.com/AlbertGembara,https://pbs.twimg.com/profile_images/3732428176/764eb318a813c5a2d717596e87cd82d2_normal.jpeg,Technology Integration Officer - USAID/OFDA - Opinions and Tweets are my own.  #ICTenables,"Washington, D.C. ",,68,105,113,0,2013-05-30 15:11:29+00:00
2442343556,1,Briana ,suburbcitizen,https://twitter.com/suburbcitizen,https://pbs.twimg.com/profile_images/455427462390747136/mlRQQndy_normal.jpeg,horrible or cheesy jokes dependent on time of day,,,140,830,309,0,2014-04-13 19:18:41+00:00
48572412,1,40Billion,40billion,https://twitter.com/40billion,https://pbs.twimg.com/profile_images/2312203952/5mbqmgpfwgk6248e3kwr_normal.jpeg,"Started by Yale & MIT grad who became an entrepreneur at 10, 40Billion is the network of entrepreneurs & businesses. 2M+ views! Follow http://t.co/uPLVTWwK","Atlanta, GA",http://t.co/2Rl3IiZhKk,125944,129643,278012,0,2009-06-19 01:57:48+00:00
19094534,1,Jan Husar ,janhusar,https://twitter.com/janhusar,https://pbs.twimg.com/profile_images/457698943111942144/ZuaWHzx8_normal.jpeg,Visionary | Documenting Global Issues - Assumptions Shattering | Humanitarian  - Make a Difference @film_Revolution #MSF @teamsharkwater #hack4good @AidEarth,#Wildlife #Ocean #Crisis,http://t.co/OrfEaYsYzG,774,1954,4235,0,2009-01-17 00:32:51+00:00
384909561,1,Jamie Solomon,JamieSolomon1,https://twitter.com/JamieSolomon1,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,,,,11,23,57,0,2011-10-04 14:59:27+00:00
427153231,1,Anthony John Burke,pixelboxer,https://twitter.com/pixelboxer,https://pbs.twimg.com/profile_images/2901321813/c2d776567de62cb5deccb973c2d26e77_normal.png,"Freelance Graphic and Web Designer currently based in Bangkok, Thailand. Loving all things art & design related.","Bangkok, Thailand",http://t.co/QQWkjNtZ,105,226,426,0,2011-12-03 05:30:16+00:00
127870840,1,Glory Days,GloryDsNaturals,https://twitter.com/GloryDsNaturals,https://pbs.twimg.com/profile_images/432933132229025793/i68ZRaDn_normal.jpeg,"I am a #Christian #Environmental #Political #CivilRights, Human & Animal Rights #ACTIVIST @RBReich #UNITEBLUE http://t.co/ZovFk9QRmb http://t.co/RwUlKvR7F5",Canada/USA,http://t.co/draEZj5hE0,22672,17395,3106,0,2010-03-30 13:50:36+00:00
59186524,1,Joe Turgeon,arithmetric,https://twitter.com/arithmetric,https://pbs.twimg.com/profile_images/3312589742/a9fbfb6e09f1446c71d019de52ffd419_normal.jpeg,Software Architect at @phase2. Enjoys pragmatic & minimal design.,"Minneapolis, MN, USA",http://t.co/iHfWVikco6,153,273,205,0,2009-07-22 17:24:03+00:00
294056626,1,Shadrock Roberts,Shadrocker,https://twitter.com/Shadrocker,https://pbs.twimg.com/profile_images/3584196654/64bbf89a46e1b5286936d866fdbe07bb_normal.png,Director of the Resilience Network Initiative @Ushahidi: Opinions belong to one of the many voices in my head. Interests: #geography #refugees #IDPs,"Athens, GA (sometimes)",http://t.co/IFf5ZBJxia,737,497,1069,0,2011-05-06 13:14:21+00:00
37303975,1,Claude Bruderlein,HumanTrends,https://twitter.com/HumanTrends,https://pbs.twimg.com/profile_images/2214242783/claude_bruderlein_normal.JPG,Senior advisor at the @ICRC. Researcher and Instructor @Kennedy_school and @HarvardSPH. Promoting humanitarian innovations. Views are my own. RT≠ endorsement,"Geneva, Switzerland",http://t.co/NKrTssOcHf,2338,1230,1692,0,2009-05-02 23:00:06+00:00
2434248146,1,Lianna Beauman,LiannaBeauman,https://twitter.com/LiannaBeauman,https://pbs.twimg.com/profile_images/453725060331610114/SZGpvk0U_normal.jpeg,"Not everything is meant to be, but everything is worth a try.","Cedar Grove, West Virginia",,141,680,325,0,2014-04-08 20:42:21+00:00
1635159234,1,Brain Fooders,BrainFooders,https://twitter.com/BrainFooders,https://pbs.twimg.com/profile_images/378800000369520334/08305776a953eeae3f4d4ef73cdefa6c_normal.jpeg,Audio to make you smarter and inform you about latest trends. The latest explainers and analysis discovered by Player FM. http://t.co/5Hh6VrDkJx,"London, UK",,6124,3236,588,0,2013-07-31 10:51:25+00:00
15673792,1,said apale,saidimu,https://twitter.com/saidimu,https://pbs.twimg.com/profile_images/1200067261/fd3e6dde-7d34-484d-92c9-8d8377c63cd6_normal.jpg,Ignoramus et ignorabimus. We do not know and we will not know.,Canada. Kenya.,http://t.co/LbVOWrP9k6,284,1145,3474,0,2008-07-31 12:26:45+00:00
322216282,1,Frédéric Penard,fpenard,https://twitter.com/fpenard,https://pbs.twimg.com/profile_images/378800000143848685/f7f67deb814fbe36c3de51eb1e345623_normal.jpeg,"DirOps @Solidarites_Int #NGO #humanitaire #eat #drink #shelter
Views are my own / RT is not endorsement",Paris,http://t.co/scKREkMgVn,160,494,303,0,2011-06-22 20:31:13+00:00
2444480089,1,Here 2 There Int,Here2ThereInt,https://twitter.com/Here2ThereInt,https://pbs.twimg.com/profile_images/455834286826872832/rVhPXSkD_normal.png,"Here 2 There International provides affordable volunteer opportunities in over 60 different counties. 'Connecting you to locals, one experience at a time!'","Ontario, Canada",http://t.co/ZWgI0BHtIC,1,14,3,0,2014-04-14 21:10:39+00:00
16096683,1,Jen Paton,jencps,https://twitter.com/jencps,https://pbs.twimg.com/profile_images/1476094780/smallmirror_normal.jpg,"I work in financing and communications for humanitarian assistance, currently with @UNOCHA Khartoum. My tweets are my own -  not my employers.",,,474,1499,1654,0,2008-09-02 13:50:33+00:00
23564639,1,molly b,mabfire,https://twitter.com/mabfire,https://pbs.twimg.com/profile_images/378800000158032964/68604c610bbb96c3222cefa137e25607_normal.png,"Bees, bytes & better every day. Into #junkets, #indigenous tech, #opensource, #bees, #drupal, and people with vision.",11:11 ~ se habla espanol,http://t.co/aYsqSSq4Ng,649,823,2316,0,2009-03-10 06:27:36+00:00
2379673358,1,leo trollope,hightide2038,https://twitter.com/hightide2038,https://pbs.twimg.com/profile_images/448610548067094528/7HAXF7JA_normal.jpeg,Futurists. Husband and Parent.  Sustainably over the ages is criticality dependant on solar energy. Be Powerful go solar!,,,430,1957,250,0,2014-03-09 02:38:50+00:00
2368784837,1,Giampaulo Sileno,giampasileno,https://twitter.com/giampasileno,https://pbs.twimg.com/profile_images/452050701372645376/VbvSqeX1_normal.jpeg,Curioso di quasi tutto...,,,183,1320,36,0,2014-02-27 11:07:02+00:00
96729633,1,Nicola Murray,nicola_murray,https://twitter.com/nicola_murray,https://pbs.twimg.com/profile_images/3301324667/ce7d5ace138a1b106ee1383110d870d2_normal.jpeg,"Research Analyst at @DFID_UK @DFID_Research @UKinKenya, with a particular interest in #humanitarian. L-plate yogi. Tweets are mine, retweets not endorsements.",Nairobi,,272,631,583,0,2009-12-14 09:29:19+00:00
298058132,1,Stefan Martini,Stefan_Martini,https://twitter.com/Stefan_Martini,https://pbs.twimg.com/profile_images/469216492165140480/ag7ibuUk_normal.jpeg,"Research Associate @univeristy of Wuppertal - Emergency Management, Public Safety & Higher Education",Germany,http://t.co/3LDMzcSKYJ,41,97,123,0,2011-05-13 15:52:54+00:00
941463643,1,Edouard Legoupil,edouard_lgp,https://twitter.com/edouard_lgp,https://pbs.twimg.com/profile_images/378800000766027927/e54901fa3ca06a958c3193a3a802cd0d_normal.jpeg,"Supporting Data Revolution @ #UNHCR.
My tweets are personal opinion only.",,http://t.co/EVPePSXXEy,102,277,163,0,2012-11-11 14:46:57+00:00
366084634,1,FlorianHuber,captainASAP,https://twitter.com/captainASAP,https://pbs.twimg.com/profile_images/1706760408/caravaggio_fruechtekorb_normal.jpg,"Interested in search, linked data, semantic technology, text mining and natural science",Vienna,,49,258,283,0,2011-09-01 15:00:49+00:00
2435486491,1,DFID Response ,DFID_Response,https://twitter.com/DFID_Response,https://pbs.twimg.com/profile_images/454569960983887872/Y6-6log4_normal.jpeg,UK Department for International Development (DFID) team leading on humanitarian response to disasters and crises across the world. Retweets not endorsements.,,http://t.co/D5ZepKz3sB,156,145,24,0,2014-04-09 13:47:26+00:00
2255452010,1,K Okamoto,Kyotfk,https://twitter.com/Kyotfk,https://pbs.twimg.com/profile_images/444478439559409665/IA5vt2g__normal.jpeg,,,,0,43,0,0,2013-12-20 19:52:53+00:00
37268261,1,Andrew Alspach,aalspach,https://twitter.com/aalspach,https://pbs.twimg.com/profile_images/1404130909/profile_pic_OCHAnet_jpg_normal.jpg,Humanitarian Emergency Response | Geo-data | Information Management |  Visualization | Driving Innovation for Practical Solutions  Tweets are my own.,Geneva,http://t.co/JrS2eqpg6r,270,198,156,0,2009-05-02 19:51:59+00:00
104196611,1,Jennifer Dunnam,jdunnam,https://twitter.com/jdunnam,https://pbs.twimg.com/profile_images/448651213781757952/MFP7jzJP_normal.jpeg,technology dreamer | system thinker | collaborative player | iterative maker,"New York, New York",http://t.co/GvHbLCCn2d,116,129,33,0,2010-01-12 15:53:46+00:00
23662055,1,David Bitner,bitnerd,https://twitter.com/bitnerd,https://pbs.twimg.com/profile_images/92188384/3343165500_cb2a97a4b0_normal.jpg,"David Bitner
dbSpatial LLC","Minneapolis, MN, USA",http://t.co/cF4mPzKUiV,434,555,1881,0,2009-03-10 21:33:35+00:00
236895005,1,Rachel Erskine,erskinerachel,https://twitter.com/erskinerachel,https://pbs.twimg.com/profile_images/465965764868976640/SGrcZdTZ_normal.jpeg,Belfast-born and -bred. Glasgow-read. Communications Officer with @Solidarites_Int. Lately of Kabul.,Paris,http://t.co/KoCK2sjiWw,200,799,1210,0,2011-01-11 16:22:42+00:00
482078511,1,Kate Janson,katebjanson,https://twitter.com/katebjanson,https://pbs.twimg.com/profile_images/3176251203/858df5a49a6ccc02b07a0ba92abd6f4f_normal.jpeg,,,,54,306,33,0,2012-02-03 14:11:13+00:00
15857079,1,Walter Svekla,WDSVE,https://twitter.com/WDSVE,https://pbs.twimg.com/profile_images/378800000039436160/ffee228e6cee862605245cedc0c905f3_normal.jpeg,"Analytical and geospatial strategist working at the intersection of technology, policy, and data-driven decision-making",Philadelphia // Guatemala,,252,442,1483,0,2008-08-14 23:09:39+00:00
1387919034,1,National Kaleido FDN,NKFdn,https://twitter.com/NKFdn,https://pbs.twimg.com/profile_images/378800000241677958/7e37ffeb3abad1a9c51ed3c50914f175_normal.jpeg,"National Kaleidoscope Foundation. Lovers of radio, history, & ideas that just might work. Reserving the right to have multiple interests.","Washington, DC",,53,897,296,0,2013-04-28 21:09:07+00:00
194323291,1,Adan baraka,Baraka15,https://twitter.com/Baraka15,https://pbs.twimg.com/profile_images/455632978714968065/WtpDRWo1_normal.png,"Diplomat, Businessman, Community server . ..Peacekeeper",,,31,824,64,0,2010-09-23 21:23:19+00:00
2432358174,1,Mégret Fabienne,MegretFabienne,https://twitter.com/MegretFabienne,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,,,,0,2,0,0,2014-04-07 17:28:18+00:00
2325779214,1,Tyler Radford,TylerSRadford,https://twitter.com/TylerSRadford,https://pbs.twimg.com/profile_images/430393930513797120/uCUG676Q_normal.jpeg,"Disaster recovery consultant, beach enthusiast, food lover, Caribbean traveler, humanitarian, and human. Tweets on disaster relief/recovery and technology.",NYC,http://t.co/JAjxB4um5s,70,162,86,0,2014-02-03 17:14:48+00:00
475150463,1,Lisa Scheiring,lisarscheiring,https://twitter.com/lisarscheiring,https://pbs.twimg.com/profile_images/1827329101/Scheiring_Lisa_normal.jpg,Passionate about: Growing Businesses. Organization Dynamics. Entrepreneurship.,New York,,41,87,58,0,2012-01-26 18:58:28+00:00
2191142066,1,Touchtech,TouchtechNZ,https://twitter.com/TouchtechNZ,https://pbs.twimg.com/profile_images/448273675171532800/wzhhsmv1_normal.png,Building the future with stunning mobile apps that leverage the full capabilities of smartphones & cloud services. We can make your app idea a beautiful reality,Wellington NZ / Worldwide,http://t.co/OfgI9BO8KC,227,690,354,0,2013-11-12 22:15:45+00:00
20843931,1,Ibrahim Rustamov,ibrahimjon,https://twitter.com/ibrahimjon,https://pbs.twimg.com/profile_images/1226849797/ibDSCN3697_normal.jpg,All tweets are my opinion. RT means interesting,Tajikistan,,373,302,3627,0,2009-02-14 12:14:59+00:00
429210850,1,James St John Cox,StJCx,https://twitter.com/StJCx,https://pbs.twimg.com/profile_images/378800000827440596/a860d95cd81d97eeff5887f78455546d_normal.jpeg,"OCHA Public Information Officer, currently on mission in the Philippines. Tweets mine, not OCHA's. Aussie/Brit expat & lifelong Blaugrana.",Manila,http://t.co/h7UPxwURA7,269,431,1297,0,2011-12-05 18:02:34+00:00
2345330893,1,CODE,Connected_dev,https://twitter.com/Connected_dev,https://pbs.twimg.com/profile_images/437605264477282304/MMD8dKWx_normal.png,Empowering Local Communities in #Africa #Digihums #OpenDev #OpenData #Education #Health #Environment,Africa,http://t.co/4suiDEiqPJ,82,182,520,0,2014-02-15 15:45:30+00:00
2427056809,1,Relief Applications,Reliefapps,https://twitter.com/Reliefapps,https://pbs.twimg.com/profile_images/453960861409742848/vdtUEsoW_normal.png,Relief technology and innovation through apps development and information management...,"Rome, Italy",http://t.co/HROCRgz33Z,7,59,102,0,2014-04-04 10:21:06+00:00
1884474392,1,MUGHAL,MUGHAL13875204,https://twitter.com/MUGHAL13875204,https://pbs.twimg.com/profile_images/417880126857412608/l-ahh-FV_normal.jpeg,"DR.MUHAMMAD ZAKARIA MUGHAL FOUNDER WORLD YOUTH CENTER, STOP NUCLEAR WAR TOW MAJOR NTATIONS MUSLIMS N CHRISTIANS,",DEARA DAUBE  UAE,http://t.co/tarIDKYEAl,12,96,654,0,2013-09-19 21:37:10+00:00
1858342316,1,genevieve wills,gatwills,https://twitter.com/gatwills,https://pbs.twimg.com/profile_images/378800000475560436/60a39197949457ba12aa4483518bf931_normal.jpeg,,,,7,43,1,0,2013-09-12 19:31:23+00:00
295856080,1,Marie K. Irvine,disasterdane,https://twitter.com/disasterdane,https://pbs.twimg.com/profile_images/2034730260/image_normal.jpg,Managing Disasters since 2012,New York,,86,259,66,0,2011-05-09 19:39:30+00:00
2424534606,1,NETRelief,NetReliefOrg,https://twitter.com/NetReliefOrg,https://pbs.twimg.com/profile_images/451525622884343808/A6bkGlYZ_normal.jpeg,"Network, Engineering, and Telecoms Relief for Disaster stricken areas around the globe. Our current area of deployment is the Philippines.",,http://t.co/x3lzZVWY73,154,759,98,0,2014-04-03 00:39:31+00:00
2210318212,1,Eric Wetterauer,worldwebofwifi,https://twitter.com/worldwebofwifi,https://pbs.twimg.com/profile_images/378800000836280237/4cfa05cb51148c5ea3e8e94c84ad1916_normal.jpeg,WiFi Performance Whisperer,,,80,360,130,0,2013-12-06 11:53:03+00:00
2424105804,1,Brian,NGOworker,https://twitter.com/NGOworker,https://pbs.twimg.com/profile_images/451667167830740993/yG2L5QkD_normal.jpeg,"Goat oriented, mean, tested, recovering NGO worker. I welcome you, my beneficiaries. This is my story. Tweeted in episodes. Daily.",NGOistan,,85,628,417,0,2014-04-02 17:16:33+00:00
18088367,1,Denice W. Ross,denicewross,https://twitter.com/denicewross,https://pbs.twimg.com/profile_images/454090008538804225/4dMi3bWj_normal.jpeg,"Card-carrying member of the Data Liberation Front embedded in New Orleans City Hall working hard to make local gov more efficient, effective and equitable.","New Orleans, LA",http://t.co/KpZ53FegeE,458,497,511,0,2008-12-12 23:01:23+00:00
359634445,1,Jörn Franke,jornfranke,https://twitter.com/jornfranke,https://pbs.twimg.com/profile_images/412193376646078464/t3mDjjW__normal.jpeg,,,https://t.co/YMwz4wgWcU,32,208,67,0,2011-08-21 22:48:15+00:00
35202692,1,Dennis Mbaabu,dmbaabu,https://twitter.com/dmbaabu,https://pbs.twimg.com/profile_images/439031675729620992/peXpdq7O_normal.jpeg,"Thinketh thee, therefore, I am.","Nairobi, Kenya",http://t.co/FFao0SgFw9,235,1232,136,0,2009-04-25 12:40:59+00:00
493553666,1,INSO,INSOinfo,https://twitter.com/INSOinfo,https://pbs.twimg.com/profile_images/446581154250895360/cDIclksg_normal.jpeg,Providing advice & analysis to humanitarian aid agencies operating in insecure settings. Not used for operational reporting. All data 100% verified & accurate.,,http://t.co/dukqtdHHPV,304,91,121,0,2012-02-15 22:42:06+00:00
2382014892,1,CRED,CREDUCL,https://twitter.com/CREDUCL,https://pbs.twimg.com/profile_images/442990457497210880/xWZYiurl_normal.jpeg,Centre for Research on the Epidemiology of Disasters,Brussels,http://t.co/x2HiduyNIU,28,212,11,0,2014-03-10 11:44:56+00:00
245204593,1,Felix,elmenairo,https://twitter.com/elmenairo,https://pbs.twimg.com/profile_images/451122487623827457/_e3G88_z_normal.jpeg,,Budapest ,,21,121,38,0,2011-01-31 03:50:43+00:00
2421692228,1,CDU MEMDM Course,cdu_memdm,https://twitter.com/cdu_memdm,https://pbs.twimg.com/profile_images/450894574819373056/h0gW3hvs_normal.jpeg,Twitter account of the 'Master of Emergency & Disaster Management' course at Charles Darwin University,"Darwin, Australia",http://t.co/Ez9jCcj4r6,23,197,74,0,2014-04-01 07:08:19+00:00
1153412492,1,Medair Syrian Crisis,Medair_SYR,https://twitter.com/Medair_SYR,https://pbs.twimg.com/profile_images/3215057288/6c1648f4448f3fff16f47fdd8a411c5d_normal.jpeg,"Medair Field Communications Officer Megan Fraga, working for the Syrian Crisis.",Beirut,http://t.co/6YND7PtVSW,97,96,104,0,2013-02-06 08:53:45+00:00
2359790730,1,The Real Volunteers,TRVshow,https://twitter.com/TRVshow,https://pbs.twimg.com/profile_images/438016011799769088/jB8fFN9J_normal.jpeg,The Real Volunteers (TRV) is a new disaster based home renovations reality show focused on and celebrating the volunteer experience.,"Sandy, the Philippines, etc.",http://t.co/Gl3u4mHbUV,132,495,278,0,2014-02-24 17:11:49+00:00
2253274742,1,Raphael Bonnaud,raphael_bonnaud,https://twitter.com/raphael_bonnaud,https://pbs.twimg.com/profile_images/413611264812658688/RhOLNMSn_normal.jpeg,Emergency coordinator,,,5,49,38,0,2013-12-19 09:41:34+00:00
104174163,1,John Ratcliffe,ratcliffejk,https://twitter.com/ratcliffejk,https://pbs.twimg.com/profile_images/3644732812/0cda5788bd8a4ae43f3b1ff5b3b5ecd0_normal.jpeg,My name is Ratcliffe Just Kidding.,"New York, NY",,16,25,3,0,2010-01-12 14:20:03+00:00
909584641,1,Gerald Smith,iamgtsmith,https://twitter.com/iamgtsmith,https://pbs.twimg.com/profile_images/378800000488259013/bb96d25a019d7c1e873247e2100d95a1_normal.jpeg,#Wildfire Officer | #SMEM Volunteer | #RemoteSensing | #GIS | Tweeting Disaster Information | Also utilize LinkedIn: http://t.co/hbIcNh9v8y :-),,,1087,2001,7886,0,2012-10-28 05:24:51+00:00
1290976116,1,Linux Igbokve,Linus65Linus,https://twitter.com/Linus65Linus,https://pbs.twimg.com/profile_images/3506667069/7e4a6f07735cee099b32bb9062cc800c_normal.jpeg,,,,4,94,126,0,2013-03-23 09:47:47+00:00
1669536164,1,Jens Oppermann,oz_opi,https://twitter.com/oz_opi,https://pbs.twimg.com/profile_images/378800000394983937/ccf4c4e71b0ae549e3c1343a9799824e_normal.jpeg,"Lecturer in Humanitarian Aid, Emergency and Disaster Management | Passionate about getting things done..",Australia,,35,272,448,0,2013-08-14 04:52:41+00:00
34389999,1,Greg Hymel,hymelg,https://twitter.com/hymelg,https://pbs.twimg.com/profile_images/2311367309/w43cq92ahgmuixeaww75_normal.jpeg,,,,32,177,53,0,2009-04-22 20:39:26+00:00
2270162226,1,Diego Fernandez,diegofgphoto,https://twitter.com/diegofgphoto,https://pbs.twimg.com/profile_images/417959792380899328/bo2xRZTg_normal.jpeg,Humanitarian worker and photographer. The 365 portraits project. 2014 Three - Six - Five,Nairobi,http://t.co/VbpMAG1Snl,377,1369,143,0,2013-12-31 09:53:36+00:00
2411449603,1,Andrew Manborde,AndrewManborde,https://twitter.com/AndrewManborde,https://pbs.twimg.com/profile_images/448543779155238912/WUu_-flT_normal.png,"In the fell clutch of circumstance, I take up our quarrel with the foe. Darkness becomes me. Till one or other shall fall, outstretched beneath the tree.",,https://t.co/l4HP4SwMsp,75,1536,0,0,2014-03-25 19:32:19+00:00
301524923,1,Kevin Blanchard,GenderingRisk,https://twitter.com/GenderingRisk,https://pbs.twimg.com/profile_images/2215115436/genderingrisk_normal.png,"Interested in gender, climate change & DRR. Specifically how gender impacts on risk awareness/ perception in disaster scenarios. Research ongoing.","London, UK",http://t.co/pfQoh0GEnu,465,1726,680,0,2011-05-19 16:27:23+00:00
2366103397,1,DisasterReady.org,DisasterReady,https://twitter.com/DisasterReady,https://pbs.twimg.com/profile_images/441407119875518464/paYP1TGe_normal.png,A free online training resource designed to prepare #humanitarian aid workers for the demands in the field. One of the signature programs from @CSODFoundation.,"Los Angeles, Ca ",http://t.co/EaqwChiCDI,221,406,243,0,2014-02-28 21:05:42+00:00
575529569,1,Tobias Simon,tobias_simon,https://twitter.com/tobias_simon,https://pbs.twimg.com/profile_images/2343032105/DWGMF12_boattrip_normal.jpg,"#khawaja #author #journalist #muslim | focus on #Sudan #SouthSudan | tweets, RT, #, etc. do not = endorsement",Essen Cologne Berlin,http://t.co/kV3JgCOjAd,262,562,1621,0,2012-05-09 17:22:57+00:00
366658687,1,Claudio Magliulo,claudiomagliulo,https://twitter.com/claudiomagliulo,https://pbs.twimg.com/profile_images/1525245061/P5090178_-_Copia2_normal.jpg,"Journalism, Media Analysis, Global issues, Climate Change, Environment and EU",Somewhere in Europe (mostly),http://t.co/0Q3Maa8uJk,111,568,627,0,2011-09-02 15:42:36+00:00
2412087193,1,SabZ,rosecounsels,https://twitter.com/rosecounsels,https://pbs.twimg.com/profile_images/449380972731973632/hxQN9zgs_normal.jpeg,"To inspire or be inspired, Life-long Learner, Social entrepreneur, Interests: Technology, Health, Education, Non-profit, Ethics, Start-ups. Thought of the day.",,,74,568,49,0,2014-03-26 05:12:36+00:00
100754388,1,ZZ,prettyamaZin21,https://twitter.com/prettyamaZin21,https://pbs.twimg.com/profile_images/459301753822150657/C02va1fj_normal.jpeg,"My life, My rules",~motherland~,,60,184,1252,0,2009-12-31 12:12:26+00:00
